filename,algorithm,frame,resolution,time (ms),detections
Video7.MOV,haar_upperbody,0,640x360,169.19922828674316,4
Video7.MOV,haar_frontalface,0,640x360,120.24784088134766,1
Video7.MOV,hog,0,640x360,47.92928695678711,0
Video7.MOV,hog_nms,0,640x360,44.708967208862305,0
Video7.MOV,yolov5n,0,640x360,46.9057559967041,16
Video7.MOV,yolov5s,0,640x360,75.31905174255371,14
Video7.MOV,yolov5m,0,640x360,138.47589492797852,17
Video7.MOV,yolov5l,0,640x360,237.75911331176758,19
Video7.MOV,yolov5x,0,640x360,402.2939205169678,20
Video7.MOV,mobilenet,0,640x360,34.40713882446289,3
Video7.MOV,haar_fullbody,0,480x270,33.52499008178711,1
Video7.MOV,haar_upperbody,0,480x270,92.79274940490723,1
Video7.MOV,haar_frontalface,0,480x270,62.90721893310547,0
Video7.MOV,hog,0,480x270,22.180795669555664,0
Video7.MOV,hog_nms,0,480x270,21.80027961730957,0
Video7.MOV,yolov5n,0,480x270,44.61979866027832,15
Video7.MOV,yolov5s,0,480x270,80.25026321411133,13
Video7.MOV,yolov5m,0,480x270,136.86418533325195,15
Video7.MOV,yolov5l,0,480x270,258.5101127624512,17
Video7.MOV,yolov5x,0,480x270,416.51201248168945,18
Video7.MOV,mobilenet,0,480x270,35.151004791259766,3
Video7.MOV,haar_fullbody,1,1280x720,277.29296684265137,2
Video7.MOV,haar_upperbody,1,1280x720,660.3348255157471,11
Video7.MOV,haar_frontalface,1,1280x720,514.3270492553711,7
Video7.MOV,hog,1,1280x720,240.10515213012695,13
Video7.MOV,hog_nms,1,1280x720,236.24014854431152,13
Video7.MOV,yolov5n,1,1280x720,46.80800437927246,17
Video7.MOV,yolov5s,1,1280x720,78.51099967956543,15
Video7.MOV,yolov5m,1,1280x720,156.27288818359375,17
Video7.MOV,yolov5l,1,1280x720,256.43301010131836,19
Video7.MOV,yolov5x,1,1280x720,413.4941101074219,21
Video7.MOV,mobilenet,1,1280x720,37.32705116271973,7
Video7.MOV,haar_fullbody,1,640x360,59.69500541687012,1
Video7.MOV,haar_upperbody,1,640x360,168.37286949157715,4
Video7.MOV,haar_frontalface,1,640x360,121.8712329864502,2
Video7.MOV,hog,1,640x360,45.16792297363281,3
Video7.MOV,hog_nms,1,640x360,49.909114837646484,3
Video7.MOV,yolov5n,1,640x360,45.737266540527344,17
Video7.MOV,yolov5s,1,640x360,74.7671127319336,15
Video7.MOV,yolov5m,1,640x360,145.43628692626953,17
Video7.MOV,yolov5l,1,640x360,257.05480575561523,19
Video7.MOV,yolov5x,1,640x360,417.2391891479492,21
Video7.MOV,mobilenet,1,640x360,40.30895233154297,6
Video7.MOV,haar_fullbody,1,480x270,32.01103210449219,0
Video7.MOV,haar_upperbody,1,480x270,93.06597709655762,2
Video7.MOV,haar_frontalface,1,480x270,63.72976303100586,2
Video7.MOV,hog,1,480x270,24.08909797668457,0
Video7.MOV,hog_nms,1,480x270,27.97698974609375,0
Video7.MOV,yolov5n,1,480x270,61.50507926940918,15
Video7.MOV,yolov5s,1,480x270,76.04670524597168,12
Video7.MOV,yolov5m,1,480x270,149.32584762573242,13
Video7.MOV,yolov5l,1,480x270,254.65083122253418,19
Video7.MOV,yolov5x,1,480x270,409.75379943847656,21
Video7.MOV,mobilenet,1,480x270,37.139177322387695,5
Video7.MOV,haar_fullbody,2,1280x720,272.29809761047363,5
Video7.MOV,haar_upperbody,2,1280x720,640.5670642852783,7
Video7.MOV,haar_frontalface,2,1280x720,487.43414878845215,4
Video7.MOV,hog,2,1280x720,238.87300491333008,18
Video7.MOV,hog_nms,2,1280x720,243.8962459564209,17
Video7.MOV,yolov5n,2,1280x720,42.22893714904785,15
Video7.MOV,yolov5s,2,1280x720,75.02293586730957,12
Video7.MOV,yolov5m,2,1280x720,137.45594024658203,20
Video7.MOV,yolov5l,2,1280x720,253.19504737854004,17
Video7.MOV,yolov5x,2,1280x720,399.96910095214844,18
Video7.MOV,mobilenet,2,1280x720,34.989118576049805,6
Video7.MOV,haar_fullbody,2,640x360,54.99386787414551,4
Video7.MOV,haar_upperbody,2,640x360,161.3776683807373,5
Video7.MOV,haar_frontalface,2,640x360,114.10903930664062,2
Video7.MOV,hog,2,640x360,47.239065170288086,1
Video7.MOV,hog_nms,2,640x360,49.5452880859375,1
Video7.MOV,yolov5n,2,640x360,42.411088943481445,15
Video7.MOV,yolov5s,2,640x360,73.87495040893555,12
Video7.MOV,yolov5m,2,640x360,145.2312469482422,20
Video7.MOV,yolov5l,2,640x360,244.49396133422852,17
Video7.MOV,yolov5x,2,640x360,400.2852439880371,18
Video7.MOV,mobilenet,2,640x360,37.43290901184082,5
Video7.MOV,haar_fullbody,2,480x270,32.55891799926758,2
Video7.MOV,haar_upperbody,2,480x270,85.40225028991699,2
Video7.MOV,haar_frontalface,2,480x270,60.502052307128906,0
Video7.MOV,hog,2,480x270,20.00713348388672,0
Video7.MOV,hog_nms,2,480x270,21.104812622070312,0
Video7.MOV,yolov5n,2,480x270,45.06492614746094,15
Video7.MOV,yolov5s,2,480x270,73.37284088134766,11
Video7.MOV,yolov5m,2,480x270,154.85811233520508,14
Video7.MOV,yolov5l,2,480x270,242.23017692565918,16
Video7.MOV,yolov5x,2,480x270,404.0977954864502,16
Video7.MOV,mobilenet,2,480x270,36.045074462890625,5
Video7.MOV,haar_fullbody,3,1280x720,279.2088985443115,4
Video7.MOV,haar_upperbody,3,1280x720,650.7301330566406,9
Video7.MOV,haar_frontalface,3,1280x720,475.0330448150635,8
Video7.MOV,hog,3,1280x720,237.02287673950195,15
Video7.MOV,hog_nms,3,1280x720,243.8678741455078,15
Video7.MOV,yolov5n,3,1280x720,41.68295860290527,15
Video7.MOV,yolov5s,3,1280x720,81.13503456115723,14
Video7.MOV,yolov5m,3,1280x720,144.50788497924805,18
Video7.MOV,yolov5l,3,1280x720,259.63401794433594,18
Video7.MOV,yolov5x,3,1280x720,416.1550998687744,20
Video7.MOV,mobilenet,3,1280x720,37.711143493652344,5
Video7.MOV,haar_fullbody,3,640x360,59.21602249145508,3
Video7.MOV,haar_upperbody,3,640x360,155.717134475708,4
Video7.MOV,haar_frontalface,3,640x360,122.01094627380371,3
Video7.MOV,hog,3,640x360,53.247928619384766,1
Video7.MOV,hog_nms,3,640x360,48.83527755737305,1
Video7.MOV,yolov5n,3,640x360,41.821956634521484,15
Video7.MOV,yolov5s,3,640x360,76.14994049072266,14
Video7.MOV,yolov5m,3,640x360,150.67815780639648,18
Video7.MOV,yolov5l,3,640x360,261.81483268737793,18
Video7.MOV,yolov5x,3,640x360,393.4450149536133,20
Video7.MOV,mobilenet,3,640x360,37.12201118469238,5
Video7.MOV,haar_fullbody,3,480x270,36.704063415527344,2
Video7.MOV,haar_upperbody,3,480x270,85.07633209228516,3
Video7.MOV,haar_frontalface,3,480x270,63.31586837768555,2
Video7.MOV,hog,3,480x270,22.593975067138672,0
Video7.MOV,hog_nms,3,480x270,22.015810012817383,0
Video7.MOV,yolov5n,3,480x270,54.59308624267578,15
Video7.MOV,yolov5s,3,480x270,74.60522651672363,13
Video7.MOV,yolov5m,3,480x270,175.47273635864258,19
Video7.MOV,yolov5l,3,480x270,267.8508758544922,15
Video7.MOV,yolov5x,3,480x270,406.33130073547363,15
Video7.MOV,mobilenet,3,480x270,36.673784255981445,4
Video7.MOV,haar_fullbody,4,1280x720,284.2559814453125,4
Video7.MOV,haar_upperbody,4,1280x720,670.1691150665283,10
Video7.MOV,haar_frontalface,4,1280x720,475.2798080444336,9
Video7.MOV,hog,4,1280x720,237.99395561218262,16
Video7.MOV,hog_nms,4,1280x720,249.83620643615723,15
Video7.MOV,yolov5n,4,1280x720,43.56193542480469,19
Video7.MOV,yolov5s,4,1280x720,75.88315010070801,12
Video7.MOV,yolov5m,4,1280x720,156.19492530822754,21
Video7.MOV,yolov5l,4,1280x720,261.6708278656006,20
Video7.MOV,yolov5x,4,1280x720,397.01199531555176,18
Video7.MOV,mobilenet,4,1280x720,36.10706329345703,10
Video7.MOV,haar_fullbody,4,640x360,61.44428253173828,4
Video7.MOV,haar_upperbody,4,640x360,155.43007850646973,6
Video7.MOV,haar_frontalface,4,640x360,115.25297164916992,1
Video7.MOV,hog,4,640x360,47.63317108154297,2
Video7.MOV,hog_nms,4,640x360,47.25003242492676,2
Video7.MOV,yolov5n,4,640x360,44.19088363647461,19
Video7.MOV,yolov5s,4,640x360,86.16876602172852,12
Video7.MOV,yolov5m,4,640x360,144.17195320129395,21
Video7.MOV,yolov5l,4,640x360,248.4421730041504,20
Video7.MOV,yolov5x,4,640x360,410.5510711669922,18
Video7.MOV,mobilenet,4,640x360,37.51182556152344,8
Video7.MOV,haar_fullbody,4,480x270,32.50694274902344,2
Video7.MOV,haar_upperbody,4,480x270,87.54301071166992,2
Video7.MOV,haar_frontalface,4,480x270,65.00792503356934,0
Video7.MOV,hog,4,480x270,21.521329879760742,0
Video7.MOV,hog_nms,4,480x270,21.21591567993164,0
Video7.MOV,yolov5n,4,480x270,46.185970306396484,16
Video7.MOV,yolov5s,4,480x270,72.19791412353516,12
Video7.MOV,yolov5m,4,480x270,153.78785133361816,17
Video7.MOV,yolov5l,4,480x270,258.0678462982178,14
Video7.MOV,yolov5x,4,480x270,416.8229103088379,15
Video7.MOV,mobilenet,4,480x270,35.9041690826416,8
Video7.MOV,haar_fullbody,5,1280x720,270.1609134674072,3
Video7.MOV,haar_upperbody,5,1280x720,654.9458503723145,10
Video7.MOV,haar_frontalface,5,1280x720,480.17001152038574,8
Video7.MOV,hog,5,1280x720,242.4910068511963,12
Video7.MOV,hog_nms,5,1280x720,246.71006202697754,12
Video7.MOV,yolov5n,5,1280x720,52.23703384399414,17
Video7.MOV,yolov5s,5,1280x720,77.42905616760254,13
Video7.MOV,yolov5m,5,1280x720,157.8669548034668,21
Video7.MOV,yolov5l,5,1280x720,248.78573417663574,17
Video7.MOV,yolov5x,5,1280x720,390.7148838043213,20
Video7.MOV,mobilenet,5,1280x720,35.404205322265625,10
Video7.MOV,haar_fullbody,5,640x360,56.92410469055176,2
Video7.MOV,haar_upperbody,5,640x360,161.4699363708496,5
Video7.MOV,haar_frontalface,5,640x360,120.22519111633301,2
Video7.MOV,hog,5,640x360,46.2038516998291,2
Video7.MOV,hog_nms,5,640x360,48.54106903076172,2
Video7.MOV,yolov5n,5,640x360,45.08805274963379,17
Video7.MOV,yolov5s,5,640x360,71.7320442199707,13
Video7.MOV,yolov5m,5,640x360,145.98894119262695,21
Video7.MOV,yolov5l,5,640x360,244.34781074523926,17
Video7.MOV,yolov5x,5,640x360,410.736083984375,20
Video7.MOV,mobilenet,5,640x360,37.33682632446289,8
Video7.MOV,haar_fullbody,5,480x270,29.35028076171875,0
Video7.MOV,haar_upperbody,5,480x270,83.63914489746094,4
Video7.MOV,haar_frontalface,5,480x270,60.951948165893555,1
Video7.MOV,hog,5,480x270,22.24898338317871,0
Video7.MOV,hog_nms,5,480x270,24.766921997070312,0
Video7.MOV,yolov5n,5,480x270,47.57499694824219,16
Video7.MOV,yolov5s,5,480x270,75.7288932800293,10
Video7.MOV,yolov5m,5,480x270,151.6878604888916,17
Video7.MOV,yolov5l,5,480x270,270.83492279052734,15
Video7.MOV,yolov5x,5,480x270,407.3359966278076,16
Video7.MOV,mobilenet,5,480x270,36.69285774230957,8
Video7.MOV,haar_fullbody,6,1280x720,280.57074546813965,0
Video7.MOV,haar_upperbody,6,1280x720,650.846004486084,14
Video7.MOV,haar_frontalface,6,1280x720,492.21205711364746,5
Video7.MOV,hog,6,1280x720,241.32728576660156,14
Video7.MOV,hog_nms,6,1280x720,249.76301193237305,14
Video7.MOV,yolov5n,6,1280x720,44.65508460998535,17
Video7.MOV,yolov5s,6,1280x720,73.2889175415039,13
Video7.MOV,yolov5m,6,1280x720,150.4979133605957,16
Video7.MOV,yolov5l,6,1280x720,259.4001293182373,19
Video7.MOV,yolov5x,6,1280x720,396.1007595062256,18
Video7.MOV,mobilenet,6,1280x720,35.994768142700195,11
Video7.MOV,haar_fullbody,6,640x360,62.605857849121094,0
Video7.MOV,haar_upperbody,6,640x360,164.2780303955078,3
Video7.MOV,haar_frontalface,6,640x360,123.34322929382324,1
Video7.MOV,hog,6,640x360,47.70493507385254,2
Video7.MOV,hog_nms,6,640x360,46.61917686462402,2
Video7.MOV,yolov5n,6,640x360,50.20403861999512,17
Video7.MOV,yolov5s,6,640x360,82.24201202392578,13
Video7.MOV,yolov5m,6,640x360,144.30809020996094,16
Video7.MOV,yolov5l,6,640x360,253.91221046447754,19
Video7.MOV,yolov5x,6,640x360,415.5850410461426,18
Video7.MOV,mobilenet,6,640x360,36.56411170959473,11
Video7.MOV,haar_fullbody,6,480x270,31.018972396850586,0
Video7.MOV,haar_upperbody,6,480x270,85.44588088989258,2
Video7.MOV,haar_frontalface,6,480x270,66.66803359985352,1
Video7.MOV,hog,6,480x270,21.249055862426758,0
Video7.MOV,hog_nms,6,480x270,20.350217819213867,0
Video7.MOV,yolov5n,6,480x270,47.430992126464844,15
Video7.MOV,yolov5s,6,480x270,76.94721221923828,12
Video7.MOV,yolov5m,6,480x270,148.13590049743652,13
Video7.MOV,yolov5l,6,480x270,248.5060691833496,13
Video7.MOV,yolov5x,6,480x270,422.8060245513916,15
Video7.MOV,mobilenet,6,480x270,35.81428527832031,12
Video7.MOV,haar_fullbody,7,1280x720,277.310848236084,1
Video7.MOV,haar_upperbody,7,1280x720,672.8508472442627,9
Video7.MOV,haar_frontalface,7,1280x720,489.8359775543213,6
Video7.MOV,hog,7,1280x720,236.48929595947266,13
Video7.MOV,hog_nms,7,1280x720,237.56694793701172,13
Video7.MOV,yolov5n,7,1280x720,43.04218292236328,14
Video7.MOV,yolov5s,7,1280x720,74.0349292755127,14
Video7.MOV,yolov5m,7,1280x720,156.9538116455078,15
Video7.MOV,yolov5l,7,1280x720,247.82299995422363,15
Video7.MOV,yolov5x,7,1280x720,402.97675132751465,21
Video7.MOV,mobilenet,7,1280x720,35.14385223388672,10
Video7.MOV,haar_fullbody,7,640x360,58.519840240478516,0
Video7.MOV,haar_upperbody,7,640x360,158.1251621246338,4
Video7.MOV,haar_frontalface,7,640x360,115.2489185333252,1
Video7.MOV,hog,7,640x360,47.06406593322754,1
Video7.MOV,hog_nms,7,640x360,44.75903511047363,1
Video7.MOV,yolov5n,7,640x360,48.1417179107666,14
Video7.MOV,yolov5s,7,640x360,72.68524169921875,14
Video7.MOV,yolov5m,7,640x360,154.4950008392334,15
Video7.MOV,yolov5l,7,640x360,243.1340217590332,15
Video7.MOV,yolov5x,7,640x360,391.14999771118164,21
Video7.MOV,mobilenet,7,640x360,36.148786544799805,5
Video7.MOV,haar_fullbody,7,480x270,34.14297103881836,0
Video7.MOV,haar_upperbody,7,480x270,85.56103706359863,2
Video7.MOV,haar_frontalface,7,480x270,64.80598449707031,0
Video7.MOV,hog,7,480x270,22.240877151489258,0
Video7.MOV,hog_nms,7,480x270,21.42477035522461,0
Video7.MOV,yolov5n,7,480x270,54.16989326477051,11
Video7.MOV,yolov5s,7,480x270,73.17399978637695,11
Video7.MOV,yolov5m,7,480x270,141.7837142944336,9
Video7.MOV,yolov5l,7,480x270,255.09405136108398,9
Video7.MOV,yolov5x,7,480x270,403.0952453613281,11
Video7.MOV,mobilenet,7,480x270,34.62672233581543,4
Video7.MOV,haar_fullbody,8,1280x720,284.73806381225586,2
Video7.MOV,haar_upperbody,8,1280x720,665.8580303192139,12
Video7.MOV,haar_frontalface,8,1280x720,500.36096572875977,2
Video7.MOV,hog,8,1280x720,236.01007461547852,13
Video7.MOV,hog_nms,8,1280x720,244.70973014831543,12
Video7.MOV,yolov5n,8,1280x720,44.21877861022949,15
Video7.MOV,yolov5s,8,1280x720,85.24703979492188,13
Video7.MOV,yolov5m,8,1280x720,145.75600624084473,14
Video7.MOV,yolov5l,8,1280x720,241.23716354370117,18
Video7.MOV,yolov5x,8,1280x720,399.5652198791504,19
Video7.MOV,mobilenet,8,1280x720,36.5900993347168,6
Video7.MOV,haar_fullbody,8,640x360,59.51189994812012,0
Video7.MOV,haar_upperbody,8,640x360,156.27098083496094,2
Video7.MOV,haar_frontalface,8,640x360,115.9660816192627,0
Video7.MOV,hog,8,640x360,47.23405838012695,0
Video7.MOV,hog_nms,8,640x360,48.07305335998535,0
Video7.MOV,yolov5n,8,640x360,45.90177536010742,15
Video7.MOV,yolov5s,8,640x360,71.20990753173828,13
Video7.MOV,yolov5m,8,640x360,144.42801475524902,14
Video7.MOV,yolov5l,8,640x360,251.57523155212402,18
Video7.MOV,yolov5x,8,640x360,404.36291694641113,19
Video7.MOV,mobilenet,8,640x360,34.97433662414551,5
Video7.MOV,haar_fullbody,8,480x270,28.90324592590332,0
Video7.MOV,haar_upperbody,8,480x270,85.16907691955566,1
Video7.MOV,haar_frontalface,8,480x270,62.300920486450195,0
Video7.MOV,hog,8,480x270,22.602081298828125,0
Video7.MOV,hog_nms,8,480x270,24.49202537536621,0
Video7.MOV,yolov5n,8,480x270,44.302940368652344,12
Video7.MOV,yolov5s,8,480x270,72.55911827087402,12
Video7.MOV,yolov5m,8,480x270,152.6200771331787,12
Video7.MOV,yolov5l,8,480x270,251.3406276702881,12
Video7.MOV,yolov5x,8,480x270,397.9511260986328,19
Video7.MOV,mobilenet,8,480x270,36.63921356201172,6
Video7.MOV,haar_fullbody,9,1280x720,280.0922393798828,6
Video7.MOV,haar_upperbody,9,1280x720,654.1769504547119,8
Video7.MOV,haar_frontalface,9,1280x720,502.96497344970703,4
Video7.MOV,hog,9,1280x720,232.94806480407715,15
Video7.MOV,hog_nms,9,1280x720,236.4521026611328,14
Video7.MOV,yolov5n,9,1280x720,50.68016052246094,13
Video7.MOV,yolov5s,9,1280x720,69.08917427062988,10
Video7.MOV,yolov5m,9,1280x720,139.65964317321777,13
Video7.MOV,yolov5l,9,1280x720,246.13094329833984,17
Video7.MOV,yolov5x,9,1280x720,389.2700672149658,20
Video7.MOV,mobilenet,9,1280x720,33.73908996582031,7
Video7.MOV,haar_fullbody,9,640x360,59.377193450927734,1
Video7.MOV,haar_upperbody,9,640x360,153.81383895874023,7
Video7.MOV,haar_frontalface,9,640x360,121.47092819213867,1
Video7.MOV,hog,9,640x360,44.91090774536133,0
Video7.MOV,hog_nms,9,640x360,50.253868103027344,0
Video7.MOV,yolov5n,9,640x360,45.665740966796875,13
Video7.MOV,yolov5s,9,640x360,72.4020004272461,10
Video7.MOV,yolov5m,9,640x360,143.83912086486816,13
Video7.MOV,yolov5l,9,640x360,236.32097244262695,17
Video7.MOV,yolov5x,9,640x360,390.57111740112305,20
Video7.MOV,mobilenet,9,640x360,35.49480438232422,6
Video7.MOV,haar_fullbody,9,480x270,29.64019775390625,1
Video7.MOV,haar_upperbody,9,480x270,84.44690704345703,1
Video7.MOV,haar_frontalface,9,480x270,67.30318069458008,0
Video7.MOV,hog,9,480x270,21.326780319213867,0
Video7.MOV,hog_nms,9,480x270,21.553754806518555,0
Video7.MOV,yolov5n,9,480x270,45.84193229675293,12
Video7.MOV,yolov5s,9,480x270,70.19591331481934,11
Video7.MOV,yolov5m,9,480x270,136.75689697265625,11
Video7.MOV,yolov5l,9,480x270,237.52593994140625,12
Video7.MOV,yolov5x,9,480x270,571.47216796875,17
Video7.MOV,mobilenet,9,480x270,38.236141204833984,6
Video7.MOV,haar_fullbody,10,1280x720,321.3038444519043,4
Video7.MOV,haar_upperbody,10,1280x720,663.2871627807617,11
Video7.MOV,haar_frontalface,10,1280x720,537.4369621276855,1
Video7.MOV,hog,10,1280x720,233.76893997192383,13
Video7.MOV,hog_nms,10,1280x720,244.8251247406006,13
Video7.MOV,yolov5n,10,1280x720,46.60820960998535,13
Video7.MOV,yolov5s,10,1280x720,78.10187339782715,12
Video7.MOV,yolov5m,10,1280x720,156.9368839263916,15
Video7.MOV,yolov5l,10,1280x720,255.8760643005371,18
Video7.MOV,yolov5x,10,1280x720,401.84593200683594,18
Video7.MOV,mobilenet,10,1280x720,40.060997009277344,4
Video7.MOV,haar_fullbody,10,640x360,60.48583984375,3
Video7.MOV,haar_upperbody,10,640x360,157.39107131958008,3
Video7.MOV,haar_frontalface,10,640x360,127.79617309570312,0
Video7.MOV,hog,10,640x360,49.672842025756836,1
Video7.MOV,hog_nms,10,640x360,47.425031661987305,1
Video7.MOV,yolov5n,10,640x360,53.71975898742676,13
Video7.MOV,yolov5s,10,640x360,75.8829116821289,12
Video7.MOV,yolov5m,10,640x360,141.31617546081543,15
Video7.MOV,yolov5l,10,640x360,246.71220779418945,18
Video7.MOV,yolov5x,10,640x360,409.2280864715576,18
Video7.MOV,mobilenet,10,640x360,36.81516647338867,4
Video7.MOV,haar_fullbody,10,480x270,30.592918395996094,3
Video7.MOV,haar_upperbody,10,480x270,85.55817604064941,1
Video7.MOV,haar_frontalface,10,480x270,65.15979766845703,0
Video7.MOV,hog,10,480x270,20.921945571899414,0
Video7.MOV,hog_nms,10,480x270,22.058963775634766,0
Video7.MOV,yolov5n,10,480x270,43.09511184692383,8
Video7.MOV,yolov5s,10,480x270,75.21200180053711,8
Video7.MOV,yolov5m,10,480x270,149.51705932617188,11
Video7.MOV,yolov5l,10,480x270,297.9559898376465,14
Video7.MOV,yolov5x,10,480x270,396.6851234436035,17
Video7.MOV,mobilenet,10,480x270,36.15164756774902,4
Video7.MOV,haar_fullbody,11,1280x720,287.51111030578613,2
Video7.MOV,haar_upperbody,11,1280x720,657.8459739685059,8
Video7.MOV,haar_frontalface,11,1280x720,508.28099250793457,1
Video7.MOV,hog,11,1280x720,243.07823181152344,11
Video7.MOV,hog_nms,11,1280x720,241.85800552368164,11
Video7.MOV,yolov5n,11,1280x720,42.944908142089844,9
Video7.MOV,yolov5s,11,1280x720,77.20494270324707,13
Video7.MOV,yolov5m,11,1280x720,136.43121719360352,13
Video7.MOV,yolov5l,11,1280x720,260.35594940185547,18
Video7.MOV,yolov5x,11,1280x720,390.8679485321045,18
Video7.MOV,mobilenet,11,1280x720,35.12310981750488,6
Video7.MOV,haar_fullbody,11,640x360,59.04412269592285,2
Video7.MOV,haar_upperbody,11,640x360,159.6541404724121,4
Video7.MOV,haar_frontalface,11,640x360,124.45902824401855,0
Video7.MOV,hog,11,640x360,44.56901550292969,1
Video7.MOV,hog_nms,11,640x360,48.677682876586914,1
Video7.MOV,yolov5n,11,640x360,41.70107841491699,9
Video7.MOV,yolov5s,11,640x360,78.10521125793457,13
Video7.MOV,yolov5m,11,640x360,141.28375053405762,13
Video7.MOV,yolov5l,11,640x360,250.93507766723633,18
Video7.MOV,yolov5x,11,640x360,403.8541316986084,18
Video7.MOV,mobilenet,11,640x360,35.5992317199707,7
Video7.MOV,haar_fullbody,11,480x270,32.53984451293945,2
Video7.MOV,haar_upperbody,11,480x270,83.30202102661133,3
Video7.MOV,haar_frontalface,11,480x270,66.89810752868652,0
Video7.MOV,hog,11,480x270,23.128986358642578,0
Video7.MOV,hog_nms,11,480x270,22.43208885192871,0
Video7.MOV,yolov5n,11,480x270,47.33896255493164,9
Video7.MOV,yolov5s,11,480x270,70.81103324890137,7
Video7.MOV,yolov5m,11,480x270,144.89293098449707,11
Video7.MOV,yolov5l,11,480x270,246.1388111114502,15
Video7.MOV,yolov5x,11,480x270,430.3853511810303,17
Video7.MOV,mobilenet,11,480x270,37.932634353637695,4
Video7.MOV,haar_fullbody,12,1280x720,291.1350727081299,2
Video7.MOV,haar_upperbody,12,1280x720,650.4640579223633,10
Video7.MOV,haar_frontalface,12,1280x720,489.0780448913574,2
Video7.MOV,hog,12,1280x720,231.5812110900879,15
Video7.MOV,hog_nms,12,1280x720,232.7439785003662,15
Video7.MOV,yolov5n,12,1280x720,44.47007179260254,9
Video7.MOV,yolov5s,12,1280x720,74.63908195495605,8
Video7.MOV,yolov5m,12,1280x720,146.50702476501465,9
Video7.MOV,yolov5l,12,1280x720,250.3197193145752,18
Video7.MOV,yolov5x,12,1280x720,398.9980220794678,17
Video7.MOV,mobilenet,12,1280x720,34.38091278076172,7
Video7.MOV,haar_fullbody,12,640x360,60.44912338256836,2
Video7.MOV,haar_upperbody,12,640x360,165.61579704284668,5
Video7.MOV,haar_frontalface,12,640x360,118.2401180267334,0
Video7.MOV,hog,12,640x360,47.46699333190918,0
Video7.MOV,hog_nms,12,640x360,43.95413398742676,0
Video7.MOV,yolov5n,12,640x360,46.90384864807129,9
Video7.MOV,yolov5s,12,640x360,77.3770809173584,8
Video7.MOV,yolov5m,12,640x360,146.1179256439209,9
Video7.MOV,yolov5l,12,640x360,247.76506423950195,18
Video7.MOV,yolov5x,12,640x360,390.26880264282227,17
Video7.MOV,mobilenet,12,640x360,35.07256507873535,5
Video7.MOV,haar_fullbody,12,480x270,31.375885009765625,2
Video7.MOV,haar_upperbody,12,480x270,84.76114273071289,1
Video7.MOV,haar_frontalface,12,480x270,62.178850173950195,0
Video7.MOV,hog,12,480x270,22.281885147094727,0
Video7.MOV,hog_nms,12,480x270,20.9810733795166,0
Video7.MOV,yolov5n,12,480x270,48.71702194213867,9
Video7.MOV,yolov5s,12,480x270,80.86299896240234,10
Video7.MOV,yolov5m,12,480x270,140.57588577270508,9
Video7.MOV,yolov5l,12,480x270,245.52202224731445,14
Video7.MOV,yolov5x,12,480x270,397.20726013183594,16
Video7.MOV,mobilenet,12,480x270,37.92214393615723,4
Video7.MOV,haar_fullbody,13,1280x720,293.8246726989746,4
Video7.MOV,haar_upperbody,13,1280x720,665.5778884887695,10
Video7.MOV,haar_frontalface,13,1280x720,500.92291831970215,3
Video7.MOV,hog,13,1280x720,239.04776573181152,13
Video7.MOV,hog_nms,13,1280x720,238.56306076049805,13
Video7.MOV,yolov5n,13,1280x720,45.3948974609375,12
Video7.MOV,yolov5s,13,1280x720,72.65186309814453,10
Video7.MOV,yolov5m,13,1280x720,142.29202270507812,10
Video7.MOV,yolov5l,13,1280x720,235.58592796325684,20
Video7.MOV,yolov5x,13,1280x720,407.34314918518066,16
Video7.MOV,mobilenet,13,1280x720,37.236928939819336,6
Video7.MOV,haar_fullbody,13,640x360,60.899972915649414,1
Video7.MOV,haar_upperbody,13,640x360,159.18803215026855,6
Video7.MOV,haar_frontalface,13,640x360,120.35894393920898,0
Video7.MOV,hog,13,640x360,52.55293846130371,1
Video7.MOV,hog_nms,13,640x360,46.9510555267334,1
Video7.MOV,yolov5n,13,640x360,46.280860900878906,12
Video7.MOV,yolov5s,13,640x360,70.88088989257812,10
Video7.MOV,yolov5m,13,640x360,144.09804344177246,10
Video7.MOV,yolov5l,13,640x360,259.4907283782959,20
Video7.MOV,yolov5x,13,640x360,397.6860046386719,16
Video7.MOV,mobilenet,13,640x360,37.37902641296387,6
Video7.MOV,haar_fullbody,13,480x270,31.244993209838867,0
Video7.MOV,haar_upperbody,13,480x270,91.25018119812012,1
Video7.MOV,haar_frontalface,13,480x270,64.3622875213623,0
Video7.MOV,hog,13,480x270,22.97186851501465,0
Video7.MOV,hog_nms,13,480x270,22.184133529663086,0
Video7.MOV,yolov5n,13,480x270,45.24993896484375,10
Video7.MOV,yolov5s,13,480x270,82.74388313293457,9
Video7.MOV,yolov5m,13,480x270,146.2421417236328,10
Video7.MOV,yolov5l,13,480x270,248.46911430358887,17
Video7.MOV,yolov5x,13,480x270,416.11528396606445,16
Video7.MOV,mobilenet,13,480x270,34.414052963256836,3
Video7.MOV,haar_fullbody,14,1280x720,280.4980278015137,4
Video7.MOV,haar_upperbody,14,1280x720,654.2048454284668,9
Video7.MOV,haar_frontalface,14,1280x720,508.55398178100586,2
Video7.MOV,hog,14,1280x720,236.5858554840088,13
Video7.MOV,hog_nms,14,1280x720,240.4630184173584,13
Video7.MOV,yolov5n,14,1280x720,49.07703399658203,14
